"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"CYRXW","CryoPort, Inc.","0.6","n/a","n/a","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/cyrxw",
"CSGS","CSG Systems International, Inc.","42.32","$1.37B","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/csgs",
"CCLP","CSI Compressco LP","8.93","$296.65M","2011","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/cclp",
"CSPI","CSP Inc.","7.2852","$26.84M","1982","Technology","EDP Services","http://www.nasdaq.com/symbol/cspi",
"CSWI","CSW Industrials, Inc.","33.03","$514.91M","n/a","Basic Industries","Home Furnishings","http://www.nasdaq.com/symbol/cswi",
"CSX","CSX Corporation","25.23","$24.12B","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/csx",
"CTCM","CTC Media, Inc.","2.01","$313.77M","2006","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/ctcm",
"CTIC","CTI BioPharma Corp.","0.4577","$129.5M","1997","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ctic",
"CTIB","CTI Industries Corporation","6.78","$22.86M","1997","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/ctib",
"CTRP","Ctrip.com International, Ltd.","44.29","$16.86B","2003","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ctrp",
"CUNB","CU Bancorp (CA)","22.76","$398.67M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cunb",
"CUI","CUI Global, Inc.","6.23","$130.13M","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/cui",
"CPIX","Cumberland Pharmaceuticals Inc.","4.5604","$74.37M","2009","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cpix",
"CMLS","Cumulus Media Inc.","0.2998","$70.29M","1998","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/cmls",
"CRIS","Curis, Inc.","1.71","$220.9M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cris",
"CUTR","Cutera, Inc.","10.15","$132.78M","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/cutr",
"CVBF","CVB Financial Corporation","16.5","$1.78B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cvbf",
"CVV","CVD Equipment Corporation","7.17","$44.44M","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cvv",
"CYAN","Cyanotech Corporation","5.2101","$29.17M","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/cyan",
"CYBR","CyberArk Software Ltd.","41.15","$1.37B","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cybr",
"CYBE","CyberOptics Corporation","16.53","$112.04M","1987","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/cybe",
"CYCC","Cyclacel Pharmaceuticals, Inc.","0.375","$13.34M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cycc",
"CYCCP","Cyclacel Pharmaceuticals, Inc.","4.4","$1.48M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cyccp",
"CBAY","Cymabay Therapeutics Inc.","2.36","$55.33M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cbay",
"CYNA","Cynapsus Therapeutics Inc.","11.76","$144.8M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cyna",
"CYNO","Cynosure, Inc.","47.58","$1.12B","2005","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/cyno",
"CY","Cypress Semiconductor Corporation","9.32","$2.91B","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/cy",
"CYRN","CYREN Ltd.","1.7699","$69.24M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cyrn",
"CONE","CyrusOne Inc","49.65","$3.95B","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cone",
"CYTK","Cytokinetics, Incorporated","7.67","$303.89M","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cytk",
"CTMX","CytomX Therapeutics, Inc.","10","$360.88M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ctmx",
"CYTX","Cytori Therapeutics Inc","2.45","$31.88M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cytx",
"CTSO","Cytosorbents Corporation","4.25","$107.99M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ctso",
"CYTR","CytRx Corporation","2.4","$160.22M","1986","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cytr",
"DJCO","Daily Journal Corp. (S.C.)","195.38","$269.77M","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/djco",
"DAKT","Daktronics, Inc.","8.18","$359.74M","1994","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/dakt",
"DAIO","Data I/O Corporation","2.59","$20.47M","1981","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/daio",
"DTLK","Datalink Corporation","8.1","$182.89M","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/dtlk",
"DRAM","Dataram Corporation","0.7","$3.38M","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/dram",
"DWCH","Datawatch Corporation","5.35","$62.8M","1992","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/dwch",
"PLAY","Dave & Buster&#39;s Entertainment, Inc.","39.12","$1.63B","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/play",
"DTEA","DAVIDsTEA Inc.","11.84","$285.96M","2015","Consumer Non-Durables","Food Chains","http://www.nasdaq.com/symbol/dtea",
"DWSN","Dawson Geophysical Company","5.88","$126.99M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/dwsn",
"DBVT","DBV Technologies S.A.","29","$1.4B","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/dbvt",
"DHRM","Dehaier Medical Systems Limited","1.58","$9.24M","2010","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/dhrm",
"DFRG","Del Frisco&#39;s Restaurant Group, Inc.","15.53","$365.26M","2012","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dfrg",
"TACO","Del Taco Restaurants, Inc.","9.61","$367.15M","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/taco",
"TACOW","Del Taco Restaurants, Inc.","2.06","n/a","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/tacow",
"DCTH","Delcath Systems, Inc.","0.2899","$6.99M","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/dcth",
"DGAS","Delta Natural Gas Company, Inc.","26.46","$187.39M","1981","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/dgas",
"DELT","Delta Technology Holdings Limited","0.889","$8.51M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/delt",
"DELTW","Delta Technology Holdings Limited","0.042","n/a","2013","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/deltw",
"DENN","Denny&#39;s Corporation","10.73","$824.11M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/denn",
"XRAY","DENTSPLY SIRONA Inc.","62.26","$14.58B","1987","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/xray",
"DEPO","Depomed, Inc.","18.38","$1.12B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/depo",
"DSCI","Derma Sciences, Inc.","3.99","$103.29M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/dsci",
"DERM","Dermira, Inc.","30.22","$907.16M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/derm",
"DEST","Destination Maternity Corporation","6.28","$87.81M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/dest",
"DXLG","Destination XL Group, Inc.","4.71","$239.42M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/dxlg",
"DSWL","Deswell Industries, Inc.","1.56","$25.05M","1995","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/dswl",
"DTRM","Determine, Inc. ","1.33","$14.89M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/dtrm",
"DXCM","DexCom, Inc.","62.8","$5.24B","2005","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/dxcm",
"DHXM","DHX Media Ltd.","5.67","$174.42M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dhxm",
"DHIL","Diamond Hill Investment Group, Inc.","181.15","$617.76M","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/dhil",
"FANG","Diamondback Energy, Inc.","86.58","$6.21B","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/fang",
"DCIX","Diana Containerships Inc.","0.7399","$54.67M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/dcix",
"DRNA","Dicerna Pharmaceuticals, Inc.","3.49","$72.33M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/drna",
"DFBG","Differential Brands Group Inc.","3.92","$48.62M","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/dfbg",
"DGII","Digi International Inc.","11.12","$287.7M","1989","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/dgii",
"DMRC","Digimarc Corporation","27.68","$251.35M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/dmrc",
"DRAD","Digirad Corporation","5.34","$104.17M","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/drad",
"DGLY","Digital Ally, Inc.","3.62","$24.36M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/dgly",
"APPS","Digital Turbine, Inc.","0.7899","$52.19M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/apps",
"DCOM","Dime Community Bancshares, Inc.","17.85","$671.08M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/dcom",
"DMTX","Dimension Therapeutics, Inc.","6.39","$159.9M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/dmtx",
"DIOD","Diodes Incorporated","17.73","$856.81M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/diod",
"DPRX","Dipexium Pharmaceuticals, Inc.","11.66","$120.7M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/dprx",
"DISCA","Discovery Communications, Inc.","27.53","$11.17B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/disca",
"DISCB","Discovery Communications, Inc.","27.7642","$11.26B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/discb",
"DISCK","Discovery Communications, Inc.","26.64","$10.81B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/disck",
"DISH","DISH Network Corporation","45.28","$21.04B","1995","Consumer Services","Television Services","http://www.nasdaq.com/symbol/dish",
"DVCR","Diversicare Healthcare Services Inc.","8.0447","$51.17M","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/dvcr",
"SAUC","Diversified Restaurant Holdings, Inc.","1.48","$38.97M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/sauc",
"DLHC","DLH Holdings Corp.","4.5","$43.73M","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/dlhc",
"DNBF","DNB Financial Corp","26.61","$75.7M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dnbf",
"DLTR","Dollar Tree, Inc.","80.03","$18.82B","1995","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/dltr",
"DGICA","Donegal Group, Inc.","15.54","$407.71M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/dgica",
"DGICB","Donegal Group, Inc.","14","$367.31M","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/dgicb",
"DMLP","Dorchester Minerals, L.P.","13.1","$401.85M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/dmlp",
"DORM","Dorman Products, Inc.","53.65","$1.86B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/dorm",
"EAGL","Double Eagle Acquisition Corp.","9.65","$603.13M","2015","Finance","Business Services","http://www.nasdaq.com/symbol/eagl",
"EAGLU","Double Eagle Acquisition Corp.","9.85","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/eaglu",
"EAGLW","Double Eagle Acquisition Corp.","0.33","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/eaglw",
"DDAY","DraftDay Fantasy Sports, Inc.","0.3949","$13.38M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/dday",
"DRWI","DragonWave Inc","5.69","$20.6M","2009","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/drwi",
"DRWIW","DragonWave Inc","0.0155","$123438.13","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/drwiw",
"DWA","Dreamworks Animation SKG, Inc.","40.03","$3.46B","2004","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/dwa",
"DRYS","DryShips Inc.","2.48","$66.67M","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/drys",
"DSKX","DS Healthcare Group, Inc.","0.6699","$12.88M","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/dskx",
"DSPG","DSP Group, Inc.","9.52","$206.76M","1994","Technology","Semiconductors","http://www.nasdaq.com/symbol/dspg",
"CADT","DT Asia Investments Limited","10.15","$90.61M","2014","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/cadt",
"CADTR","DT Asia Investments Limited","0.2152","n/a","2014","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/cadtr",
"CADTU","DT Asia Investments Limited","11.4","n/a","2014","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/cadtu",
"CADTW","DT Asia Investments Limited","0.054","n/a","2014","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/cadtw",
"DTSI","DTS, Inc.","23.33","$408.01M","2003","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/dtsi",
"DLTH","Duluth Holdings Inc.","22.95","$741.65M","2015","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/dlth",
"DNKN","Dunkin&#39; Brands Group, Inc.","44.62","$4.09B","2011","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dnkn",
"DRRX","Durect Corporation","1.19","$163.46M","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/drrx",
"DXPE","DXP Enterprises, Inc.","13.52","$194.9M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dxpe",
"BOOM","Dynamic Materials Corporation","9.99","$143.71M","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/boom",
"DYSL","Dynasil Corporation of America","1.56","$26.2M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dysl",
"DYNT","Dynatronics Corporation","2.7614","$7.57M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/dynt",
"DVAX","Dynavax Technologies Corporation","15.5","$596.68M","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/dvax",
"ETFC","E*TRADE Financial Corporation","25.21","$7.03B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/etfc",
"EBMT","Eagle Bancorp Montana, Inc.","12.7601","$48.23M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ebmt",
"EGBN","Eagle Bancorp, Inc.","50.16","$1.68B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/egbn",
"EGLE","Eagle Bulk Shipping Inc.","0.5144","$23.51M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/egle",
"EGRX","Eagle Pharmaceuticals, Inc.","44.2","$691.13M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/egrx",
"ELNK","EarthLink Holdings Corp.","6.14","$645.32M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/elnk",
"EWBC","East West Bancorp, Inc.","36.1","$5.2B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ewbc",
"EACQ","Easterly Acquisition Corp.","9.66","$241.5M","2015","Finance","Business Services","http://www.nasdaq.com/symbol/eacq",
"EACQU","Easterly Acquisition Corp.","9.9","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/eacqu",
"EACQW","Easterly Acquisition Corp.","0.35","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/eacqw",
"EML","Eastern Company (The)","16.3","$101.88M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/eml",
"EVBS","Eastern Virginia Bankshares, Inc.","7.38","$96.68M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/evbs",
"EVGBC","Eaton Vance NextShares Trust","100.05","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/evgbc",
"EVSTC","Eaton Vance NextShares Trust","100.01","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/evstc",
"EVLMC","Eaton Vance NextShares Trust II","100.05","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/evlmc",
"EBAY","eBay Inc.","23.8","$27.34B","1998","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ebay",
"EBAYL","eBay Inc.","26.22","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ebayl",
"EBIX","Ebix, Inc.","46.25","$1.52B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/ebix",
"ELON","Echelon Corporation","4.53","$20.01M","1998","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/elon",
"ECHO","Echo Global Logistics, Inc.","22.12","$666.64M","2009","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/echo",
"ECTE","Echo Therapeutics, Inc.","1.6","$17.8M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ecte",
